,acronym,feature_name,feature_val,loc
3006,MOs6a,total_height,591.23828125,basal
3007,MOs6a,total_area,24642.544846247372,basal
3008,MOs6a,number_of_sections,44.0,basal
3009,MOs6a,avg_section_length,89.13597869873047,basal
3010,MOs6a,total_length,52012.913586616516,axon
3011,MOs6a,total_height,2462.513427734375,axon
3012,MOs6a,total_area,326806.77361852746,axon
3013,MOs6a,number_of_sections,119.0,axon
3014,MOs6a,avg_section_length,437.0833435058594,axon
3015,MOs6a,total_length,0.0,apical
3016,MOs6a,total_height,0.0,apical
3017,MOs6a,total_area,0.0,apical
3018,MOs6a,number_of_sections,0.0,apical
3019,MOs6a,avg_section_length,,apical
3020,MOs6a,total_length,4106.143310785294,basal
3021,MOs6a,total_height,438.90234375,basal
3022,MOs6a,total_area,25799.659546726267,basal
3023,MOs6a,number_of_sections,53.0,basal
3024,MOs6a,avg_section_length,77.47439575195312,basal
3025,MOs6a,total_length,74709.76443481445,axon
3026,MOs6a,total_height,3308.768310546875,axon
3027,MOs6a,total_area,469415.2951680918,axon
3028,MOs6a,number_of_sections,179.0,axon
3029,MOs6a,avg_section_length,417.37298583984375,axon
3030,MOs6a,total_length,0.0,apical
3031,MOs6a,total_height,0.0,apical
3032,MOs6a,total_area,0.0,apical
3033,MOs6a,number_of_sections,0.0,apical
3034,MOs6a,avg_section_length,,apical
3035,MOs6a,total_length,5661.263815879822,basal
3036,MOs6a,total_height,484.83984375,basal
3037,MOs6a,total_area,35570.76997438211,basal
3038,MOs6a,number_of_sections,63.0,basal
3039,MOs6a,avg_section_length,89.86133575439453,basal
3040,MOs6a,total_length,72184.90373802185,axon
3041,MOs6a,total_height,4589.5703125,axon
3042,MOs6a,total_area,453551.12826514617,axon
3043,MOs6a,number_of_sections,215.0,axon
3044,MOs6a,avg_section_length,335.7437438964844,axon
3045,MOs6a,total_length,0.0,apical
3046,MOs6a,total_height,0.0,apical
3047,MOs6a,total_area,0.0,apical
3048,MOs6a,number_of_sections,0.0,apical
3049,MOs6a,avg_section_length,,apical
3050,MOs6a,total_length,2539.2233753204346,basal
3051,MOs6a,total_height,715.356689453125,basal
3052,MOs6a,total_area,15954.410963461018,basal
3053,MOs6a,number_of_sections,36.0,basal
3054,MOs6a,avg_section_length,70.53397369384766,basal
3055,MOs6a,total_length,39771.21698021889,axon
3056,MOs6a,total_height,3600.763671875,axon
3057,MOs6a,total_area,249889.92814086453,axon
3058,MOs6a,number_of_sections,81.0,axon
3059,MOs6a,avg_section_length,491.002685546875,axon
3060,MOs6a,total_length,0.0,apical
3061,MOs6a,total_height,0.0,apical
3062,MOs6a,total_area,0.0,apical
3063,MOs6a,number_of_sections,0.0,apical
3064,MOs6a,avg_section_length,,apical
3065,MOs6a,total_length,4573.9329829216,basal
3066,MOs6a,total_height,531.030517578125,basal
3067,MOs6a,total_area,28738.86858380922,basal
3068,MOs6a,number_of_sections,68.0,basal
3069,MOs6a,avg_section_length,67.26372528076172,basal
3070,MOs6a,total_length,120930.68493366241,axon
3071,MOs6a,total_height,3932.2861328125,axon
3072,MOs6a,total_area,759829.9004676123,axon
3073,MOs6a,number_of_sections,373.0,axon
3074,MOs6a,avg_section_length,324.2109680175781,axon
3075,MOs6a,total_length,0.0,apical
3076,MOs6a,total_height,0.0,apical
3077,MOs6a,total_area,0.0,apical
3078,MOs6a,number_of_sections,0.0,apical
3079,MOs6a,avg_section_length,,apical
3080,MOs6a,total_length,10366.611122608185,basal
3081,MOs6a,total_height,938.02001953125,basal
3082,MOs6a,total_area,32682.051419399053,basal
3083,MOs6a,number_of_sections,100.0,basal
3084,MOs6a,avg_section_length,103.6661148071289,basal
3085,MOs6a,total_length,121040.87823438644,axon
3086,MOs6a,total_height,4486.2529296875,axon
3087,MOs6a,total_area,546671.9841095491,axon
3088,MOs6a,number_of_sections,401.0,axon
3089,MOs6a,avg_section_length,301.8475646972656,axon
3090,MOs6a,total_length,0.0,apical
3091,MOs6a,total_height,0.0,apical
3092,MOs6a,total_area,0.0,apical
3093,MOs6a,number_of_sections,0.0,apical
3094,MOs6a,avg_section_length,,apical
3095,MOs6a,total_length,12048.226656198502,basal
3096,MOs6a,total_height,947.9296875,basal
3097,MOs6a,total_area,38161.86961551211,basal
3098,MOs6a,number_of_sections,183.0,basal
3099,MOs6a,avg_section_length,65.83731079101562,basal
3100,MOs6a,total_length,133781.4364991188,axon
3101,MOs6a,total_height,4908.40576171875,axon
3102,MOs6a,total_area,420393.98300034076,axon
3103,MOs6a,number_of_sections,484.0,axon
3104,MOs6a,avg_section_length,276.4079284667969,axon
3105,MOs6a,total_length,0.0,apical
3106,MOs6a,total_height,0.0,apical
3107,MOs6a,total_area,0.0,apical
3108,MOs6a,number_of_sections,0.0,apical
3109,MOs6a,avg_section_length,,apical
3110,MOs6a,total_length,3238.8740758895874,basal
3111,MOs6a,total_height,318.24609375,basal
3112,MOs6a,total_area,20350.445757476635,basal
3113,MOs6a,number_of_sections,49.0,basal
3114,MOs6a,avg_section_length,66.09947204589844,basal
3115,MOs6a,total_length,10645.013612747192,axon
3116,MOs6a,total_height,1235.886962890625,axon
3117,MOs6a,total_area,66884.5938236988,axon
3118,MOs6a,number_of_sections,111.0,axon
3119,MOs6a,avg_section_length,95.9010238647461,axon
3120,MOs6a,total_length,0.0,apical
3121,MOs6a,total_height,0.0,apical
3122,MOs6a,total_area,0.0,apical
3123,MOs6a,number_of_sections,0.0,apical
3124,MOs6a,avg_section_length,,apical
3125,MOs6a,total_length,3922.237054347992,basal
3126,MOs6a,total_height,523.381103515625,basal
3127,MOs6a,total_area,24644.14223765208,basal
3128,MOs6a,number_of_sections,61.0,basal
3129,MOs6a,avg_section_length,64.2989730834961,basal
3130,MOs6a,total_length,61329.469906806946,axon
3131,MOs6a,total_height,2843.9462890625,axon
3132,MOs6a,total_area,385344.42329119873,axon
3133,MOs6a,number_of_sections,191.0,axon
3134,MOs6a,avg_section_length,321.0967102050781,axon
3135,MOs6a,total_length,0.0,apical
3136,MOs6a,total_height,0.0,apical
3137,MOs6a,total_area,0.0,apical
3138,MOs6a,number_of_sections,0.0,apical
3139,MOs6a,avg_section_length,,apical
3140,MOs6a,total_length,4662.695004701614,basal
3141,MOs6a,total_height,558.291748046875,basal
3142,MOs6a,total_area,29296.577150644,basal
3143,MOs6a,number_of_sections,29.0,basal
3144,MOs6a,avg_section_length,160.78257751464844,basal
3145,MOs6a,total_length,59241.095749378204,axon
3146,MOs6a,total_height,3655.3642578125,axon
3147,MOs6a,total_area,372222.7829667046,axon
3148,MOs6a,number_of_sections,311.0,axon
3149,MOs6a,avg_section_length,190.48582458496094,axon
3150,MOs6a,total_length,0.0,apical
3151,MOs6a,total_height,0.0,apical
3152,MOs6a,total_area,0.0,apical
3153,MOs6a,number_of_sections,0.0,apical
3154,MOs6a,avg_section_length,,apical
3155,MOs6a,total_length,11498.57481622696,basal
3156,MOs6a,total_height,1168.8917236328125,basal
3157,MOs6a,total_area,72247.67704950746,basal
3158,MOs6a,number_of_sections,144.0,basal
3159,MOs6a,avg_section_length,79.85121154785156,basal
3160,MOs6a,total_length,20853.745085000992,axon
3161,MOs6a,total_height,4493.4765625,axon
3162,MOs6a,total_area,131027.94138774155,axon
3163,MOs6a,number_of_sections,61.0,axon
3164,MOs6a,avg_section_length,341.8646545410156,axon
3165,MOs6a,total_length,0.0,apical
3166,MOs6a,total_height,0.0,apical
3167,MOs6a,total_area,0.0,apical
3168,MOs6a,number_of_sections,0.0,apical
3169,MOs6a,avg_section_length,,apical
3170,MOs6a,total_length,4532.743664264679,basal
3171,MOs6a,total_height,454.136474609375,basal
3172,MOs6a,total_area,28480.068728098508,basal
3173,MOs6a,number_of_sections,54.0,basal
3174,MOs6a,avg_section_length,83.93968963623047,basal
3175,MOs6a,total_length,106921.98731040955,axon
3176,MOs6a,total_height,3717.10546875,axon
3177,MOs6a,total_area,671810.6601493278,axon
3178,MOs6a,number_of_sections,322.0,axon
3179,MOs6a,avg_section_length,332.05584716796875,axon
3180,MOs6a,total_length,0.0,apical
3181,MOs6a,total_height,0.0,apical
3182,MOs6a,total_area,0.0,apical
3183,MOs6a,number_of_sections,0.0,apical
3184,MOs6a,avg_section_length,,apical
3185,MOs6a,total_length,3772.3437600135803,basal
3186,MOs6a,total_height,446.310546875,basal
3187,MOs6a,total_area,23702.334722909844,basal
3188,MOs6a,number_of_sections,48.0,basal
3189,MOs6a,avg_section_length,78.59049224853516,basal
3190,MOs6a,total_length,50781.87330150604,axon
3191,MOs6a,total_height,4685.06884765625,axon
3192,MOs6a,total_area,319071.92212485237,axon
3193,MOs6a,number_of_sections,155.0,axon
3194,MOs6a,avg_section_length,327.625,axon
3195,MOs6a,total_length,0.0,apical
3196,MOs6a,total_height,0.0,apical
3197,MOs6a,total_area,0.0,apical
3198,MOs6a,number_of_sections,0.0,apical
3199,MOs6a,avg_section_length,,apical
3200,MOs6a,total_length,4163.497350931168,basal
3201,MOs6a,total_height,841.5216064453125,basal
3202,MOs6a,total_area,26160.02557529722,basal
3203,MOs6a,number_of_sections,61.0,basal
3204,MOs6a,avg_section_length,68.2540512084961,basal
3205,MOs6a,total_length,53620.701041698456,axon
3206,MOs6a,total_height,3301.494140625,axon
3207,MOs6a,total_area,336908.79984568333,axon
3208,MOs6a,number_of_sections,139.0,axon
3209,MOs6a,avg_section_length,385.7604675292969,axon
3210,MOs6a,total_length,0.0,apical
3211,MOs6a,total_height,0.0,apical
3212,MOs6a,total_area,0.0,apical
3213,MOs6a,number_of_sections,0.0,apical
3214,MOs6a,avg_section_length,,apical
3215,MOs6a,total_length,8952.772253036499,basal
3216,MOs6a,total_height,782.98681640625,basal
3217,MOs6a,total_area,56251.92671343636,basal
3218,MOs6a,number_of_sections,52.0,basal
3219,MOs6a,avg_section_length,172.16868591308594,basal
3220,MOs6a,total_length,62774.80687260628,axon
3221,MOs6a,total_height,3776.874267578125,axon
3222,MOs6a,total_area,197807.8230997666,axon
3223,MOs6a,number_of_sections,233.0,axon
3224,MOs6a,avg_section_length,269.4197692871094,axon
3225,MOs6a,total_length,0.0,apical
3226,MOs6a,total_height,0.0,apical
3227,MOs6a,total_area,0.0,apical
3228,MOs6a,number_of_sections,0.0,apical
3229,MOs6a,avg_section_length,,apical
3230,MOs6a,total_length,13236.327423334122,basal
3231,MOs6a,total_height,1180.24755859375,basal
3232,MOs6a,total_area,41583.14933783677,basal
3233,MOs6a,number_of_sections,188.0,basal
3234,MOs6a,avg_section_length,70.40599822998047,basal
3235,MOs6a,total_length,51459.77262878418,axon
3236,MOs6a,total_height,4711.513671875,axon
3237,MOs6a,total_area,186207.5252105122,axon
3238,MOs6a,number_of_sections,71.0,axon
3239,MOs6a,avg_section_length,724.7854614257812,axon
3240,MOs6a,total_length,0.0,apical
3241,MOs6a,total_height,0.0,apical
3242,MOs6a,total_area,0.0,apical
3243,MOs6a,number_of_sections,0.0,apical
3244,MOs6a,avg_section_length,,apical
3245,MOs6a,total_length,6057.097937583923,basal
3246,MOs6a,total_height,883.962646484375,basal
3247,MOs6a,total_area,38057.86906324346,basal
3248,MOs6a,number_of_sections,84.0,basal
3249,MOs6a,avg_section_length,72.10831451416016,basal
3250,MOs6a,total_length,46614.88321018219,axon
3251,MOs6a,total_height,3003.057861328125,axon
3252,MOs6a,total_area,146748.34170789833,axon
3253,MOs6a,number_of_sections,147.0,axon
3254,MOs6a,avg_section_length,317.1080322265625,axon
3255,MOs6a,total_length,0.0,apical
3256,MOs6a,total_height,0.0,apical
3257,MOs6a,total_area,0.0,apical
3258,MOs6a,number_of_sections,0.0,apical
3259,MOs6a,avg_section_length,,apical
3260,MOs6a,total_length,6720.4587433338165,basal
3261,MOs6a,total_height,520.007568359375,basal
3262,MOs6a,total_area,42225.88777059619,basal
3263,MOs6a,number_of_sections,101.0,basal
3264,MOs6a,avg_section_length,66.53919219970703,basal
3265,MOs6a,total_length,132689.14218759537,axon
3266,MOs6a,total_height,3656.2109375,axon
3267,MOs6a,total_area,833710.4723802842,axon
3268,MOs6a,number_of_sections,411.0,axon
3269,MOs6a,avg_section_length,322.8446350097656,axon
3270,MOs6a,total_length,0.0,apical
3271,MOs6a,total_height,0.0,apical
3272,MOs6a,total_area,0.0,apical
3273,MOs6a,number_of_sections,0.0,apical
3274,MOs6a,avg_section_length,,apical
3275,MOs6a,total_length,3963.3724193573,basal
3276,MOs6a,total_height,606.8603515625,basal
3277,MOs6a,total_area,24902.603425952155,basal
3278,MOs6a,number_of_sections,58.0,basal
3279,MOs6a,avg_section_length,68.3340072631836,basal
3280,MOs6a,total_length,67177.39995145798,axon
3281,MOs6a,total_height,4096.736328125,axon
3282,MOs6a,total_area,422088.0511795152,axon
3283,MOs6a,number_of_sections,185.0,axon
3284,MOs6a,avg_section_length,363.1210632324219,axon
3285,MOs6a,total_length,0.0,apical
3286,MOs6a,total_height,0.0,apical
3287,MOs6a,total_area,0.0,apical
3288,MOs6a,number_of_sections,0.0,apical
3289,MOs6a,avg_section_length,,apical
3290,MOs6a,total_length,4798.48651266098,basal
3291,MOs6a,total_height,482.296875,basal
3292,MOs6a,total_area,30149.779929857934,basal
3293,MOs6a,number_of_sections,52.0,basal
3294,MOs6a,avg_section_length,92.27859497070312,basal
3295,MOs6a,total_length,62781.43674850464,axon
3296,MOs6a,total_height,3878.4541015625,axon
3297,MOs6a,total_area,198079.8623598853,axon
3298,MOs6a,number_of_sections,145.0,axon
3299,MOs6a,avg_section_length,432.9754333496094,axon
3300,MOs6a,total_length,0.0,apical
3301,MOs6a,total_height,0.0,apical
3302,MOs6a,total_area,0.0,apical
3303,MOs6a,number_of_sections,0.0,apical
3304,MOs6a,avg_section_length,,apical
3305,MOs6a,total_length,8122.966941833496,basal
3306,MOs6a,total_height,517.271728515625,basal
3307,MOs6a,total_area,26931.97382165888,basal
3308,MOs6a,number_of_sections,97.0,basal
3309,MOs6a,avg_section_length,83.74192810058594,basal
3310,MOs6a,total_length,137042.8985748291,axon
3311,MOs6a,total_height,3942.8193359375,axon
3312,MOs6a,total_area,457016.0189083577,axon
3313,MOs6a,number_of_sections,407.0,axon
3314,MOs6a,avg_section_length,336.7147521972656,axon
3315,MOs6a,total_length,0.0,apical
3316,MOs6a,total_height,0.0,apical
3317,MOs6a,total_area,0.0,apical
3318,MOs6a,number_of_sections,0.0,apical
3319,MOs6a,avg_section_length,,apical
3320,MOs6a,total_length,6442.177705526352,basal
3321,MOs6a,total_height,691.671875,basal
3322,MOs6a,total_area,20496.215984134997,basal
3323,MOs6a,number_of_sections,55.0,basal
3324,MOs6a,avg_section_length,117.1305160522461,basal
3325,MOs6a,total_length,62066.91806268692,axon
3326,MOs6a,total_height,2849.7998046875,axon
3327,MOs6a,total_area,195677.74004896884,axon
3328,MOs6a,number_of_sections,135.0,axon
3329,MOs6a,avg_section_length,459.75494384765625,axon
3330,MOs6a,total_length,0.0,apical
3331,MOs6a,total_height,0.0,apical
3332,MOs6a,total_area,0.0,apical
3333,MOs6a,number_of_sections,0.0,apical
3334,MOs6a,avg_section_length,,apical
3335,MOs6a,total_length,6024.08612203598,basal
3336,MOs6a,total_height,392.833984375,basal
3337,MOs6a,total_area,37850.449241165195,basal
3338,MOs6a,number_of_sections,75.0,basal
3339,MOs6a,avg_section_length,80.32115173339844,basal
3340,MOs6a,total_length,133390.61843776703,axon
3341,MOs6a,total_height,3680.7265625,axon
3342,MOs6a,total_area,838117.970359807,axon
3343,MOs6a,number_of_sections,357.0,axon
3344,MOs6a,avg_section_length,373.6432189941406,axon
3345,MOs6a,total_length,0.0,apical
3346,MOs6a,total_height,0.0,apical
3347,MOs6a,total_area,0.0,apical
3348,MOs6a,number_of_sections,0.0,apical
3349,MOs6a,avg_section_length,,apical
3350,MOs6a,total_length,4415.115166425705,basal
3351,MOs6a,total_height,418.044921875,basal
3352,MOs6a,total_area,27740.986919650128,basal
3353,MOs6a,number_of_sections,56.0,basal
3354,MOs6a,avg_section_length,78.84134674072266,basal
3355,MOs6a,total_length,141502.7289493084,axon
3356,MOs6a,total_height,3972.44921875,axon
3357,MOs6a,total_area,889087.8715198323,axon
3358,MOs6a,number_of_sections,461.0,axon
3359,MOs6a,avg_section_length,306.94732666015625,axon
3360,MOs6a,total_length,0.0,apical
3361,MOs6a,total_height,0.0,apical
3362,MOs6a,total_area,0.0,apical
3363,MOs6a,number_of_sections,0.0,apical
3364,MOs6a,avg_section_length,,apical
3365,MOs6a,total_length,5634.938771724701,basal
3366,MOs6a,total_height,546.650634765625,basal
3367,MOs6a,total_area,35405.36495602225,basal
3368,MOs6a,number_of_sections,63.0,basal
3369,MOs6a,avg_section_length,89.44347381591797,basal
3370,MOs6a,total_length,127543.19182300568,axon
3371,MOs6a,total_height,4060.23486328125,axon
3372,MOs6a,total_area,801377.5082379796,axon
3373,MOs6a,number_of_sections,321.0,axon
3374,MOs6a,avg_section_length,397.3308410644531,axon
3375,MOs6a,total_length,0.0,apical
3376,MOs6a,total_height,0.0,apical
3377,MOs6a,total_area,0.0,apical
3378,MOs6a,number_of_sections,0.0,apical
3379,MOs6a,avg_section_length,,apical
3380,MOs6a,total_length,4680.534548044205,basal
3381,MOs6a,total_height,866.171875,basal
3382,MOs6a,total_area,29408.666126205055,basal
3383,MOs6a,number_of_sections,58.0,basal
3384,MOs6a,avg_section_length,80.6988754272461,basal
3385,MOs6a,total_length,44194.61065387726,axon
3386,MOs6a,total_height,3261.355712890625,axon
3387,MOs6a,total_area,277682.9301798688,axon
3388,MOs6a,number_of_sections,93.0,axon
3389,MOs6a,avg_section_length,475.2108459472656,axon
3390,MOs6a,total_length,0.0,apical
3391,MOs6a,total_height,0.0,apical
3392,MOs6a,total_area,0.0,apical
3393,MOs6a,number_of_sections,0.0,apical
3394,MOs6a,avg_section_length,,apical
3395,MOs6a,total_length,4807.651251554489,basal
3396,MOs6a,total_height,271.453125,basal
3397,MOs6a,total_area,30207.363676345223,basal
3398,MOs6a,number_of_sections,65.0,basal
3399,MOs6a,avg_section_length,73.9638671875,basal
3400,MOs6a,total_length,63775.89127731323,axon
3401,MOs6a,total_height,3494.06494140625,axon
3402,MOs6a,total_area,400715.7410265338,axon
3403,MOs6a,number_of_sections,143.0,axon
3404,MOs6a,avg_section_length,445.98529052734375,axon
3405,MOs6a,total_length,0.0,apical
3406,MOs6a,total_height,0.0,apical
3407,MOs6a,total_area,0.0,apical
3408,MOs6a,number_of_sections,0.0,apical
3409,MOs6a,avg_section_length,,apical
3410,MOs6a,total_length,9854.999825000763,basal
3411,MOs6a,total_height,615.21240234375,basal
3412,MOs6a,total_area,61910.879769428306,basal
3413,MOs6a,number_of_sections,78.0,basal
3414,MOs6a,avg_section_length,126.34613800048828,basal
3415,MOs6a,total_length,66544.51558828354,axon
3416,MOs6a,total_height,3869.62451171875,axon
3417,MOs6a,total_area,417320.11965682835,axon
3418,MOs6a,number_of_sections,507.0,axon
3419,MOs6a,avg_section_length,131.2515106201172,axon
3420,MOs6a,total_length,0.0,apical
3421,MOs6a,total_height,0.0,apical
3422,MOs6a,total_area,0.0,apical
3423,MOs6a,number_of_sections,0.0,apical
3424,MOs6a,avg_section_length,,apical
3425,MOs6a,total_length,15489.163310527802,basal
3426,MOs6a,total_height,608.0601806640625,basal
3427,MOs6a,total_area,97323.94623211402,basal
3428,MOs6a,number_of_sections,95.0,basal
3429,MOs6a,avg_section_length,163.04383850097656,basal
3430,MOs6a,total_length,48897.58511030674,axon
3431,MOs6a,total_height,3296.844970703125,axon
3432,MOs6a,total_area,307232.5907446535,axon
3433,MOs6a,number_of_sections,371.0,axon
3434,MOs6a,avg_section_length,131.79942321777344,axon
3435,MOs6a,total_length,0.0,apical
3436,MOs6a,total_height,0.0,apical
3437,MOs6a,total_area,0.0,apical
3438,MOs6a,number_of_sections,0.0,apical
3439,MOs6a,avg_section_length,,apical
3440,MOs6a,total_length,5621.957543849945,basal
3441,MOs6a,total_height,492.841796875,basal
3442,MOs6a,total_area,35323.800818052434,basal
3443,MOs6a,number_of_sections,50.0,basal
3444,MOs6a,avg_section_length,112.43914794921875,basal
3445,MOs6a,total_length,110917.89160752296,axon
3446,MOs6a,total_height,5505.8564453125,axon
3447,MOs6a,total_area,696917.6645091603,axon
3448,MOs6a,number_of_sections,215.0,axon
3449,MOs6a,avg_section_length,515.8971557617188,axon
3450,MOs6a,total_length,0.0,apical
3451,MOs6a,total_height,0.0,apical
3452,MOs6a,total_area,0.0,apical
3453,MOs6a,number_of_sections,0.0,apical
3454,MOs6a,avg_section_length,,apical
3455,MOs6a,total_length,9770.087533950806,basal
3456,MOs6a,total_height,623.113525390625,basal
3457,MOs6a,total_area,61387.270242569524,basal
3458,MOs6a,number_of_sections,61.0,basal
3459,MOs6a,avg_section_length,160.1653594970703,basal
3460,MOs6a,total_length,70269.23205947876,axon
3461,MOs6a,total_height,3452.826416015625,axon
3462,MOs6a,total_area,441514.60883095954,axon
3463,MOs6a,number_of_sections,199.0,axon
3464,MOs6a,avg_section_length,353.1117248535156,axon
3465,MOs6a,total_length,0.0,apical
3466,MOs6a,total_height,0.0,apical
3467,MOs6a,total_area,0.0,apical
3468,MOs6a,number_of_sections,0.0,apical
3469,MOs6a,avg_section_length,,apical
3470,MOs6a,total_length,2675.7485914230347,basal
3471,MOs6a,total_height,427.08203125,basal
3472,MOs6a,total_area,16812.224122810105,basal
3473,MOs6a,number_of_sections,40.0,basal
3474,MOs6a,avg_section_length,66.89371490478516,basal
3475,MOs6a,total_length,32971.920075416565,axon
3476,MOs6a,total_height,2923.5234375,axon
3477,MOs6a,total_area,207168.6868162703,axon
3478,MOs6a,number_of_sections,101.0,axon
3479,MOs6a,avg_section_length,326.4546203613281,axon
3480,MOs6a,total_length,0.0,apical
3481,MOs6a,total_height,0.0,apical
3482,MOs6a,total_area,0.0,apical
3483,MOs6a,number_of_sections,0.0,apical
3484,MOs6a,avg_section_length,,apical
3485,MOs6a,total_length,16197.252254724503,basal
3486,MOs6a,total_height,1126.77734375,basal
3487,MOs6a,total_area,101770.3371902603,basal
3488,MOs6a,number_of_sections,126.0,basal
3489,MOs6a,avg_section_length,128.54962158203125,basal
3490,MOs6a,total_length,43123.363607406616,axon
3491,MOs6a,total_height,3220.583251953125,axon
3492,MOs6a,total_area,270952.08329570765,axon
3493,MOs6a,number_of_sections,257.0,axon
3494,MOs6a,avg_section_length,167.79519653320312,axon
3495,MOs6a,total_length,0.0,apical
3496,MOs6a,total_height,0.0,apical
3497,MOs6a,total_area,0.0,apical
3498,MOs6a,number_of_sections,0.0,apical
3499,MOs6a,avg_section_length,,apical
3500,MOs6a,total_length,6479.226292133331,basal
3501,MOs6a,total_height,783.2060546875,basal
3502,MOs6a,total_area,40710.179404342634,basal
3503,MOs6a,number_of_sections,101.0,basal
3504,MOs6a,avg_section_length,64.15076446533203,basal
3505,MOs6a,total_length,53003.174527168274,axon
3506,MOs6a,total_height,2848.8994140625,axon
3507,MOs6a,total_area,333028.7675561855,axon
3508,MOs6a,number_of_sections,167.0,axon
3509,MOs6a,avg_section_length,317.38427734375,axon
3510,MOs6a,total_length,0.0,apical
3511,MOs6a,total_height,0.0,apical
3512,MOs6a,total_area,0.0,apical
3513,MOs6a,number_of_sections,0.0,apical
3514,MOs6a,avg_section_length,,apical
3515,MOs6a,total_length,4005.576254248619,basal
3516,MOs6a,total_height,627.19921875,basal
3517,MOs6a,total_area,12583.888982163231,basal
3518,MOs6a,number_of_sections,60.0,basal
3519,MOs6a,avg_section_length,66.75960540771484,basal
3520,MOs6a,total_length,55946.408531188965,axon
3521,MOs6a,total_height,2305.877685546875,axon
3522,MOs6a,total_area,176493.0004293753,axon
3523,MOs6a,number_of_sections,137.0,axon
3524,MOs6a,avg_section_length,408.367919921875,axon
3525,MOs6a,total_length,0.0,apical
3526,MOs6a,total_height,0.0,apical
3527,MOs6a,total_area,0.0,apical
3528,MOs6a,number_of_sections,0.0,apical
3529,MOs6a,avg_section_length,,apical
3530,MOs6a,total_length,4985.094209909439,basal
3531,MOs6a,total_height,379.497314453125,basal
3532,MOs6a,total_area,31322.27043872045,basal
3533,MOs6a,number_of_sections,53.0,basal
3534,MOs6a,avg_section_length,94.05838012695312,basal
3535,MOs6a,total_length,95800.58730697632,axon
3536,MOs6a,total_height,3944.6591796875,axon
3537,MOs6a,total_area,590354.9532771868,axon
3538,MOs6a,number_of_sections,263.0,axon
3539,MOs6a,avg_section_length,364.2607727050781,axon
3540,MOs6a,total_length,0.0,apical
3541,MOs6a,total_height,0.0,apical
3542,MOs6a,total_area,0.0,apical
3543,MOs6a,number_of_sections,0.0,apical
3544,MOs6a,avg_section_length,,apical
3545,MOs6a,total_length,4682.969885349274,basal
3546,MOs6a,total_height,388.2431640625,basal
3547,MOs6a,total_area,29423.967514034397,basal
3548,MOs6a,number_of_sections,80.0,basal
3549,MOs6a,avg_section_length,58.5371208190918,basal
3550,MOs6a,total_length,73294.1890206337,axon
3551,MOs6a,total_height,2673.178955078125,axon
3552,MOs6a,total_area,460520.9771327363,axon
3553,MOs6a,number_of_sections,247.0,axon
3554,MOs6a,avg_section_length,296.73760986328125,axon
3555,MOs6a,total_length,0.0,apical
3556,MOs6a,total_height,0.0,apical
3557,MOs6a,total_area,0.0,apical
3558,MOs6a,number_of_sections,0.0,apical
3559,MOs6a,avg_section_length,,apical
3560,MOs6a,total_length,5020.443255186081,basal
3561,MOs6a,total_height,464.4998779296875,basal
3562,MOs6a,total_area,31544.37529491173,basal
3563,MOs6a,number_of_sections,62.0,basal
3564,MOs6a,avg_section_length,80.97489929199219,basal
3565,MOs6a,total_length,106793.56766700745,axon
3566,MOs6a,total_height,4648.20556640625,axon
3567,MOs6a,total_area,341779.836711017,axon
3568,MOs6a,number_of_sections,349.0,axon
3569,MOs6a,avg_section_length,305.998779296875,axon
3570,MOs6a,total_length,0.0,apical
3571,MOs6a,total_height,0.0,apical
3572,MOs6a,total_area,0.0,apical
3573,MOs6a,number_of_sections,0.0,apical
3574,MOs6a,avg_section_length,,apical
3575,MOs6a,total_length,5535.870750665665,basal
3576,MOs6a,total_height,849.09765625,basal
3577,MOs6a,total_area,34782.9019120384,basal
3578,MOs6a,number_of_sections,75.0,basal
3579,MOs6a,avg_section_length,73.81160736083984,basal
3580,MOs6a,total_length,49899.11157798767,axon
3581,MOs6a,total_height,3306.18310546875,axon
3582,MOs6a,total_area,313525.3627322955,axon
3583,MOs6a,number_of_sections,117.0,axon
3584,MOs6a,avg_section_length,426.4881286621094,axon
3585,MOs6a,total_length,0.0,apical
3586,MOs6a,total_height,0.0,apical
3587,MOs6a,total_area,0.0,apical
3588,MOs6a,number_of_sections,0.0,apical
3589,MOs6a,avg_section_length,,apical
3590,MOs6a,total_length,4871.36159324646,basal
3591,MOs6a,total_height,794.812744140625,basal
3592,MOs6a,total_area,30607.667757078358,basal
3593,MOs6a,number_of_sections,59.0,basal
3594,MOs6a,avg_section_length,82.5654525756836,basal
3595,MOs6a,total_length,48716.988862752914,axon
3596,MOs6a,total_height,4037.341796875,axon
3597,MOs6a,total_area,153156.15240982224,axon
3598,MOs6a,number_of_sections,149.0,axon
3599,MOs6a,avg_section_length,326.95965576171875,axon
3600,MOs6a,total_length,0.0,apical
3601,MOs6a,total_height,0.0,apical
3602,MOs6a,total_area,0.0,apical
3603,MOs6a,number_of_sections,0.0,apical
3604,MOs6a,avg_section_length,,apical
3605,MOs6a,total_length,8470.878484487534,basal
3606,MOs6a,total_height,627.7294921875,basal
3607,MOs6a,total_area,53224.099421275474,basal
3608,MOs6a,number_of_sections,119.0,basal
3609,MOs6a,avg_section_length,71.18385314941406,basal
3610,MOs6a,total_length,138359.17264461517,axon
3611,MOs6a,total_height,3717.279296875,axon
3612,MOs6a,total_area,869336.3191043923,axon
